Date,Device,Resource,Avg_Util_(%),Peak_Hourly_Avg_Util_(%),Peak_Util_(%),Avg_Discards_(%),Max_Hourly_Avg_Discards_(%),Avg_Errors_(%),Max_Hourly_Avg_Errors_(%)
08-06-2023,AMRPLEXKY01AS14-01,AMRPLEXKY01AS14-01_E1/23_436218880_AS13-01fx110,0.0,0.06,0.45,0.0,0.0,0.0,0.0
08-06-2023,AMRPLEXKY01AS14-01,AMRPLEXKY01AS14-01_E1/26_436220416_AS13-01fx112,0.0,0.02,0.18,0.0,0.0,0.0,0.0
08-06-2023,AMRPLEXKY01AS14-01,AMRPLEXKY01AS14-01_E1/27_436220928_AS13-01fx114,0.0,0.01,0.1,0.0,0.0,0.0,0.0
08-06-2023,AMRPLEXKY01AS14-01,AMRPLEXKY01AS14-01_E1/28_436221440_AS13-01fx114,0.0,0.01,0.13,0.0,0.0,0.0,0.0
08-06-2023,AMRPLEXKY01AS14-01,AMRPLEXKY01AS14-01_E1/29_436221952_AS13-01fx114,0.0,0.01,0.09,0.0,0.0,0.0,0.0
08-06-2023,AMRPLEXKY01AS14-01,AMRPLEXKY01AS14-01_E1/30_436222464_AS13-01fx114,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08-06-2023,AMRPLEXKY01AS14-01,AMRPLEXKY01AS14-01_E1/31_436222976_AS13-01fx116,0.0,0.0,0.01,0.0,0.0,0.0,0.0
08-06-2023,AMRPLEXKY01AS14-01,AMRPLEXKY01AS14-01_E102/1/1_526712832_las2app2549xrp (Sys ID 2249107),0.0,0.0,0.03,0.0,0.0,0.0,0.0
08-06-2023,AMRPLEXKY01AS14-01,AMRPLEXKY01AS14-01_E102/1/17_526713856_las2dba2646xwp (Sys ID 2433484),0.0,0.01,0.07,0.0,0.0,0.0,0.0
08-06-2023,AMRPLEXKY01AS14-01,AMRPLEXKY01AS14-01_E102/1/24_526714304_las5dba2647xwp (Sys ID 2433494),0.0,0.0,0.03,0.0,0.0,0.0,0.0
08-06-2023,AMRPLEXKY01AS14-01,AMRPLEXKY01AS14-01_E102/1/27_526714496_las2dba2645xwp (Sys ID 2433483),0.0,0.0,0.03,0.0,0.0,0.0,0.0
08-06-2023,AMRPLEXKY01AS14-01,AMRPLEXKY01AS14-01_E102/1/33_526714880_LGS2ESX3004XVP (Sys ID IBM0833),0.0,0.0,0.03,0.0,0.0,0.0,0.0
08-06-2023,AMRPLEXKY01AS14-01,AMRPLEXKY01AS14-01_E102/1/34_526714944_LGS2ESX3005XVP (Sys ID IBM0835),0.0,0.0,0.03,0.0,0.0,0.0,0.0
08-06-2023,AMRPLEXKY01AS14-01,AMRPLEXKY01AS14-01_E102/1/35_526715008_LGS2ESX3006XVP (Sys ID IBM0836),0.0,0.0,0.03,0.0,0.0,0.0,0.0
08-06-2023,AMRPLEXKY01AS14-01,AMRPLEXKY01AS14-01_E102/1/36_526715072_LGS2ESX3007XVP (Sys ID IBM0837),0.0,0.0,0.03,0.0,0.0,0.0,0.0
08-06-2023,AMRPLEXKY01AS14-01,AMRPLEXKY01AS14-01_E102/1/37_526715136_las2dba2656xwp (Sys ID 2433507),0.0,0.01,0.05,0.0,0.0,0.0,0.0
08-06-2023,AMRPLEXKY01AS14-01,AMRPLEXKY01AS14-01_E102/1/39_526715264_lgs2inf0020xwp,0.0,0.0,0.03,0.0,0.0,0.0,0.0
08-06-2023,AMRPLEXKY01AS14-01,AMRPLEXKY01AS14-01_E102/1/40_526715328_lgs2inf0022xwp,0.0,0.0,0.03,0.0,0.0,0.0,0.0
08-06-2023,AMRPLEXKY01AS14-01,AMRPLEXKY01AS14-01_E102/1/41_526715392_LGS2INF2013XRP,0.0,0.0,0.03,0.0,0.0,0.0,0.0
08-06-2023,AMRPLEXKY01AS14-01,AMRPLEXKY01AS14-01_E102/1/44_526715584_LGS2ESX3008XVP (Sys ID IBM0838),0.0,0.0,0.03,0.0,0.0,0.0,0.0
08-06-2023,AMRPLEXKY01AS14-01,AMRPLEXKY01AS14-01_E102/1/45_526715648_LGS2ESX3009XVP (Sys ID IBM0839),0.0,0.0,0.03,0.0,0.0,0.0,0.0
08-06-2023,AMRPLEXKY01AS14-01,AMRPLEXKY01AS14-01_E102/1/46_526715712_LGS2ESX3010XVP (Sys ID IBM0840),0.0,0.0,0.03,0.0,0.0,0.0,0.0
08-06-2023,AMRPLEXKY01AS14-01,AMRPLEXKY01AS14-01_E102/1/47_526715776_LGS2ESX3011XVP (Sys ID IBM0841),0.0,0.0,0.03,0.0,0.0,0.0,0.0
08-06-2023,AMRPLEXKY01AS14-01,AMRPLEXKY01AS14-01_E104/1/2_526843968_Oracle ZDLRA - DB Server 2 Backup Admin,0.0,0.0,0.03,0.0,0.0,0.0,0.0
08-06-2023,AMRPLEXKY01AS14-01,AMRPLEXKY01AS14-01_E104/1/39_526846336_LGS2INF2002XFP (SYS ID IBM0592),0.0,0.0,0.03,0.0,0.0,0.0,0.0
08-06-2023,AMRPLEXKY01AS14-01,AMRPLEXKY01AS14-01_E106/1/19_526976128_las2app2012xwp,0.0,0.0,0.03,0.0,0.0,0.0,0.0
08-06-2023,AMRPLEXKY01AS14-01,AMRPLEXKY01AS14-01_E106/1/20_526976192_las1app2240xrp (Sys ID 2163618),0.0,0.0,0.03,0.0,0.0,0.0,0.0
08-06-2023,AMRPLEXKY01AS14-01,AMRPLEXKY01AS14-01_E108/1/1_527106048_LGS2ESX3301XVP (Sys ID IBM0861),0.0,0.0,0.03,0.0,0.0,0.0,0.0
08-06-2023,AMRPLEXKY01AS14-01,AMRPLEXKY01AS14-01_E108/1/15_527106944_lgs2inf1001xwp S/N KQ1Y6AZ,0.0,0.0,0.03,0.0,0.0,0.0,0.0
08-06-2023,AMRPLEXKY01AS14-01,AMRPLEXKY01AS14-01_E108/1/17_527107072_las2app2011xwp,0.0,0.0,0.03,0.0,0.0,0.0,0.0
08-06-2023,AMRPLEXKY01AS14-01,AMRPLEXKY01AS14-01_E108/1/18_527107136_las2app2013xwp,0.0,0.0,0.03,0.0,0.0,0.0,0.0
08-06-2023,AMRPLEXKY01AS14-01,AMRPLEXKY01AS14-01_E108/1/19_527107200_las2app2014xwp,0.0,0.0,0.03,0.0,0.0,0.0,0.0
08-06-2023,AMRPLEXKY01AS14-01,AMRPLEXKY01AS14-01_E108/1/2_527106112_LGS2ESX3302XVP (Sys ID IBM0862),0.0,0.0,0.03,0.0,0.0,0.0,0.0
08-06-2023,AMRPLEXKY01AS14-01,AMRPLEXKY01AS14-01_E108/1/23_527107456_lgs2inf0021xwp,0.0,0.0,0.03,0.0,0.0,0.0,0.0
08-06-2023,AMRPLEXKY01AS14-01,AMRPLEXKY01AS14-01_E108/1/25_527107584_LGS2ESX3001XVP (Sys ID IBM0868),0.0,0.0,0.03,0.0,0.0,0.0,0.0
08-06-2023,AMRPLEXKY01AS14-01,AMRPLEXKY01AS14-01_E108/1/26_527107648_LGS2ESX3002XVP (Sys ID IBM0832),0.0,0.0,0.03,0.0,0.0,0.0,0.0
08-06-2023,AMRPLEXKY01AS14-01,AMRPLEXKY01AS14-01_E108/1/27_527107712_LGS2ESX3003XVP (Sys ID IBM0833),0.0,0.0,0.03,0.0,0.0,0.0,0.0
08-06-2023,AMRPLEXKY01AS14-01,AMRPLEXKY01AS14-01_E108/1/3_527106176_LGS2ESX3303XVP (Sys ID IBM0863),0.0,0.0,0.03,0.0,0.0,0.0,0.0
08-06-2023,AMRPLEXKY01AS14-01,AMRPLEXKY01AS14-01_E108/1/7_527106432_las1app2241xrp (Sys ID 21636190),0.0,0.0,0.03,0.0,0.0,0.0,0.0
08-06-2023,AMRPLEXKY01AS14-01,AMRPLEXKY01AS14-01_E110/1/14_527237952_las2app2084xrp (Sys ID 2016779),0.0,0.0,0.03,0.0,0.0,0.0,0.0
08-06-2023,AMRPLEXKY01AS14-01,AMRPLEXKY01AS14-01_E110/1/15_527238016_LGS2ESX3012XVP (Sys ID IBM0842),0.0,0.09,0.66,0.0,0.0,0.0,0.0
08-06-2023,AMRPLEXKY01AS14-01,AMRPLEXKY01AS14-01_E110/1/25_527238656_las2app2027xrp,0.0,0.0,0.03,0.0,0.0,0.0,0.0
08-06-2023,AMRPLEXKY01AS14-01,AMRPLEXKY01AS14-01_E110/1/28_527238848_las2app2548xrp (Sys ID 2249106),0.0,0.0,0.03,0.0,0.0,0.0,0.0
08-06-2023,AMRPLEXKY01AS14-01,AMRPLEXKY01AS14-01_E110/1/3_527237248_las2app2546xrp (Sys ID 2249104),0.0,0.0,0.03,0.0,0.0,0.0,0.0
08-06-2023,AMRPLEXKY01AS14-01,AMRPLEXKY01AS14-01_E112/1/31_527370112_LGS2VIO2102PPP (Sys ID IBM0757),0.0,0.04,0.44,0.0,0.0,0.0,0.0
08-06-2023,AMRPLEXKY01AS14-01,AMRPLEXKY01AS14-01_E112/1/33_527370240_LGS2VIO2302PPP (Sys ID IBM0761),0.0,0.02,0.28,0.0,0.0,0.0,0.0
08-06-2023,AMRPLEXKY01AS14-01,AMRPLEXKY01AS14-01_E114/1/14_527500096_las1dba2038xwp (Sys ID 2231382),0.0,0.03,0.42,0.0,0.0,0.0,0.0
08-06-2023,AMRPLEXKY01AS14-01,AMRPLEXKY01AS14-01_E114/1/25_527500800_las1dba2037xwp (Sys ID 2250109),0.0,0.05,0.53,0.0,0.0,0.0,0.0
08-06-2023,AMRPLEXKY01AS14-01,AMRPLEXKY01AS14-01_E114/1/26_527500864_las1dba2037xwp (Sys ID 2250109),0.0,0.03,0.35,0.0,0.0,0.0,0.0
08-06-2023,AMRPLEXKY01AS14-01,AMRPLEXKY01AS14-01_E116/1/11_527630976_LGS2VIO2201PPP (Sys ID IBM0758),0.0,0.02,0.28,0.0,0.0,0.0,0.0
08-06-2023,AMRPLEXKY01AS14-01,AMRPLEXKY01AS14-01_E116/1/13_527631104_LGS2VIO2301PPP (Sys ID IBM0760),0.0,0.02,0.28,0.0,0.0,0.0,0.0
08-06-2023,AMRPLEXKY01AS14-01,AMRPLEXKY01AS14-01_E116/1/21_527631616_LGS2INF2002AFP,0.0,0.0,0.03,0.0,0.0,0.0,0.0
08-06-2023,AMRPLEXKY01AS14-01,AMRPLEXKY01AS14-01_E116/1/22_527631680_LGS2VIO2001PPP,0.0,0.02,0.28,0.0,0.0,0.0,0.0
08-06-2023,AMRPLEXKY01AS14-01,AMRPLEXKY01AS14-01_E116/1/24_527631808_LGS2VIO2101PPP (Sys ID IBM0756),0.0,0.06,0.71,0.0,0.0,0.0,0.0
08-06-2023,AMRPLEXKY01AS14-01,AMRPLEXKY01AS14-01_E116/1/40_527632832_lexauvccdcr35 S/N USE309WTXJ 269-118 (Row,0.0,0.02,0.28,0.0,0.0,0.0,0.0
08-06-2023,AMRPLEXKY01AS14-01,AMRPLEXKY01AS14-01_E116/1/9_527630848_LGS2INF0004ARP  (Sys ID ibm0409),0.0,0.02,0.28,0.0,0.0,0.0,0.0
08-06-2023,AMRPLEXKY01AS14-01,AMRPLEXKY01AS14-01_port-channel1003_369099754_las2app2546xrp (Sys ID 2249104),0.0,0.0,0.03,0.0,0.0,0.0,0.0
08-06-2023,AMRPLEXKY01AS14-01,AMRPLEXKY01AS14-01_port-channel1014_369099765_las2app2084xrp (Sys ID 2016779),0.0,0.0,0.03,0.0,0.0,0.0,0.0
08-06-2023,AMRPLEXKY01AS14-01,AMRPLEXKY01AS14-01_port-channel1028_369099779_las2app2548xrp (Sys ID 2249106),0.0,0.0,0.03,0.0,0.0,0.0,0.0
08-06-2023,AMRPLEXKY01AS14-01,AMRPLEXKY01AS14-01_port-channel106_369098857_AS13-01fx106,0.0,0.01,0.01,0.0,0.0,0.0,0.0
08-06-2023,AMRPLEXKY01AS14-01,AMRPLEXKY01AS14-01_port-channel108_369098859_AS13-01fx108,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08-06-2023,AMRPLEXKY01AS14-01,AMRPLEXKY01AS14-01_port-channel114_369098865_AS13-01fx114,0.0,0.0,0.04,0.0,0.0,0.0,0.0
08-06-2023,AMRPLEXKY01AS14-01,AMRPLEXKY01AS14-01_port-channel1233_369099984_LGS2VIO2302PPP (Sys ID IBM0761),0.0,0.02,0.28,0.0,0.0,0.0,0.0
08-06-2023,AMRPLEXKY01AS14-01,AMRPLEXKY01AS14-01_port-channel1414_369100165_las1dba2038xwp (Sys ID 2231382),0.0,0.03,0.42,0.0,0.0,0.0,0.0
08-06-2023,AMRPLEXKY01AS14-01,AMRPLEXKY01AS14-01_port-channel1425_369100176_las1dba2037xwp (Sys ID 2250109),0.0,0.05,0.53,0.0,0.0,0.0,0.0
08-06-2023,AMRPLEXKY01AS14-01,AMRPLEXKY01AS14-01_port-channel1426_369100177_las1dba2037xwp (Sys ID 2250109),0.0,0.03,0.35,0.0,0.0,0.0,0.0
08-06-2023,AMRPLEXKY01AS14-01,AMRPLEXKY01AS14-01_port-channel1609_369100360_LGS2INF0004ARP  (Sys ID ibm0409),0.0,0.02,0.28,0.0,0.0,0.0,0.0
08-06-2023,AMRPLEXKY01AS14-01,AMRPLEXKY01AS14-01_port-channel1611_369100362_LGS2VIO2201PPP (Sys ID IBM0758),0.0,0.02,0.28,0.0,0.0,0.0,0.0
08-06-2023,AMRPLEXKY01AS14-01,AMRPLEXKY01AS14-01_port-channel1613_369100364_LGS2VIO2301PPP (Sys ID IBM0760),0.0,0.02,0.28,0.0,0.0,0.0,0.0
08-06-2023,AMRPLEXKY01AS14-01,AMRPLEXKY01AS14-01_port-channel1622_369100373_LGS2VIO2001PPP,0.0,0.02,0.28,0.0,0.0,0.0,0.0
08-06-2023,AMRPLEXKY01AS14-01,AMRPLEXKY01AS14-01_port-channel1624_369100375_LGS2VIO2101PPP (Sys ID IBM0756),0.0,0.06,0.71,0.0,0.0,0.0,0.0
08-06-2023,AMRPLEXKY01AS14-01,AMRPLEXKY01AS14-01_port-channel201_369098952_las2app2549xrp (Sys ID 2249107),0.0,0.0,0.03,0.0,0.0,0.0,0.0
08-06-2023,AMRPLEXKY01AS14-01,AMRPLEXKY01AS14-01_port-channel217_369098968_las2dba2646xwp (Sys ID 2433484),0.0,0.01,0.07,0.0,0.0,0.0,0.0
08-06-2023,AMRPLEXKY01AS14-01,AMRPLEXKY01AS14-01_port-channel224_369098975_las5dba2647xwp (Sys ID 2433494),0.0,0.0,0.03,0.0,0.0,0.0,0.0
08-06-2023,AMRPLEXKY01AS14-01,AMRPLEXKY01AS14-01_port-channel227_369098978_las2dba2645xwp (Sys ID 2433483),0.0,0.0,0.03,0.0,0.0,0.0,0.0
08-06-2023,AMRPLEXKY01AS14-01,AMRPLEXKY01AS14-01_port-channel237_369098988_las2dba2656xwp (Sys ID 2433507),0.0,0.01,0.06,0.0,0.0,0.0,0.0
08-06-2023,AMRPLEXKY01AS14-01,AMRPLEXKY01AS14-01_port-channel239_369098990_lgs2inf0020xwp,0.0,0.0,0.03,0.0,0.0,0.0,0.0
08-06-2023,AMRPLEXKY01AS14-01,AMRPLEXKY01AS14-01_port-channel240_369098991_lgs2inf0022xwp,0.0,0.0,0.03,0.0,0.0,0.0,0.0
08-06-2023,AMRPLEXKY01AS14-01,AMRPLEXKY01AS14-01_port-channel619_369099370_las2app2012xwp,0.0,0.0,0.03,0.0,0.0,0.0,0.0
08-06-2023,AMRPLEXKY01AS14-01,AMRPLEXKY01AS14-01_port-channel620_369099371_las1app2240xrp (Sys ID 2163618),0.0,0.0,0.03,0.0,0.0,0.0,0.0
08-06-2023,AMRPLEXKY01AS14-01,AMRPLEXKY01AS14-01_port-channel807_369099558_las1app2241xrp (Sys ID 21636190),0.0,0.0,0.03,0.0,0.0,0.0,0.0
08-06-2023,AMRPLEXKY01AS14-01,AMRPLEXKY01AS14-01_port-channel817_369099568_las2app2011xwp,0.0,0.0,0.03,0.0,0.0,0.0,0.0
08-06-2023,AMRPLEXKY01AS14-01,AMRPLEXKY01AS14-01_port-channel818_369099569_las2app2013xwp,0.0,0.0,0.03,0.0,0.0,0.0,0.0
08-06-2023,AMRPLEXKY01AS14-01,AMRPLEXKY01AS14-01_port-channel819_369099570_las2app2014xwp,0.0,0.0,0.03,0.0,0.0,0.0,0.0
08-06-2023,AMRPLEXKY01AS14-01,AMRPLEXKY01AS14-01_port-channel823_369099574_lgs2inf0021xwp,0.0,0.0,0.03,0.0,0.0,0.0,0.0
08-06-2023,AMRPLEXKY01CS01-01,AMRPLEXKY01CS01-01_E1/11_436212736_to AMRPLEXKY01AG01 e1/1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08-06-2023,AMRPLEXKY01CS01-01,AMRPLEXKY01CS01-01_E2/31_436747264_to AMRPLEXKY01EG02 Ten2/1,0.0,0.02,0.07,0.0,0.0,0.0,0.0
08-06-2023,AMRPLEXKY01CS01-01,AMRPLEXKY01CS01-01_ii1/1/5_1241513988,0.0,0.02,0.04,0.0,0.0,0.0,0.0
08-06-2023,AMRPLEXKY01CS01-01,AMRPLEXKY01CS01-01_ii2/1/9_1242038280,0.0,0.02,0.08,0.0,0.0,0.0,0.0
08-06-2023,AMRPLEXKY01CS01-01,AMRPLEXKY01CS01-01_ii22/1/17_1252524048,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08-06-2023,AMRPLEXKY01CS01-01,AMRPLEXKY01CS01-01_ii22/1/19_1252524050,0.0,0.0,0.01,0.0,0.0,0.0,0.0
08-06-2023,AMRPLEXKY01CS01-01,AMRPLEXKY01CS01-01_ii22/1/21_1252524052,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08-06-2023,AMRPLEXKY01CS01-01,AMRPLEXKY01CS01-01_ii22/1/23_1252524054,0.0,0.0,0.01,0.0,0.0,0.0,0.0
08-06-2023,AMRPLEXKY01CS01-01,AMRPLEXKY01CS01-01_ii22/1/25_1252524056,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08-06-2023,AMRPLEXKY01CS01-01,AMRPLEXKY01CS01-01_ii22/1/27_1252524058,0.0,0.01,0.02,0.0,0.0,0.0,0.0
08-06-2023,AMRPLEXKY01CS01-01,AMRPLEXKY01CS01-01_ii22/1/29_1252524060,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08-06-2023,AMRPLEXKY01CS01-01,AMRPLEXKY01CS01-01_ii22/1/31_1252524062,0.0,0.0,0.02,0.0,0.0,0.0,0.0
08-06-2023,AMRPLEXKY01CS01-01,AMRPLEXKY01CS01-01_ii24/1/17_1253572624,0.0,0.01,0.12,0.0,0.0,0.0,0.0
08-06-2023,AMRPLEXKY01CS01-01,AMRPLEXKY01CS01-01_ii24/1/19_1253572626,0.0,0.0,0.01,0.0,0.0,0.0,0.0
08-06-2023,AMRPLEXKY01CS01-01,AMRPLEXKY01CS01-01_ii24/1/21_1253572628,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08-06-2023,AMRPLEXKY01CS01-01,AMRPLEXKY01CS01-01_ii24/1/23_1253572630,0.0,0.0,0.01,0.0,0.0,0.0,0.0
08-06-2023,AMRPLEXKY01CS01-01,AMRPLEXKY01CS01-01_ii24/1/25_1253572632,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08-06-2023,AMRPLEXKY01CS01-01,AMRPLEXKY01CS01-01_ii24/1/27_1253572634,0.0,0.02,0.02,0.0,0.0,0.0,0.0
08-06-2023,AMRPLEXKY01CS01-01,AMRPLEXKY01CS01-01_ii24/1/29_1253572636,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08-06-2023,AMRPLEXKY01CS01-01,AMRPLEXKY01CS01-01_ii24/1/31_1253572638,0.0,0.01,0.02,0.0,0.0,0.0,0.0
08-06-2023,AMRPLEXKY01CS01-01,AMRPLEXKY01CS01-01_ii26/1/17_1254621200,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08-06-2023,AMRPLEXKY01CS01-01,AMRPLEXKY01CS01-01_ii26/1/19_1254621202,0.0,0.0,0.01,0.0,0.0,0.0,0.0
08-06-2023,AMRPLEXKY01CS01-01,AMRPLEXKY01CS01-01_ii26/1/21_1254621204,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08-06-2023,AMRPLEXKY01CS01-01,AMRPLEXKY01CS01-01_ii26/1/23_1254621206,0.0,0.0,0.01,0.0,0.0,0.0,0.0
08-06-2023,AMRPLEXKY01CS01-01,AMRPLEXKY01CS01-01_ii26/1/25_1254621208,0.0,0.0,0.01,0.0,0.0,0.0,0.0
08-06-2023,AMRPLEXKY01CS01-01,AMRPLEXKY01CS01-01_ii26/1/29_1254621212,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08-06-2023,AMRPLEXKY01CS01-01,AMRPLEXKY01CS01-01_ii26/1/31_1254621214,0.0,0.01,0.02,0.0,0.0,0.0,0.0
08-06-2023,AMRPLEXKY01CS01-01,AMRPLEXKY01CS01-01_ii3/1/1_1242562560,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08-06-2023,AMRPLEXKY01CS01-01,AMRPLEXKY01CS01-01_ii3/1/10_1242562569,0.0,0.0,0.01,0.0,0.0,0.0,0.0
08-06-2023,AMRPLEXKY01CS01-01,AMRPLEXKY01CS01-01_ii3/1/13_1242562572,0.0,0.0,0.01,0.0,0.0,0.0,0.0
08-06-2023,AMRPLEXKY01CS01-01,AMRPLEXKY01CS01-01_ii3/1/15_1242562574,0.0,0.0,0.01,0.0,0.0,0.0,0.0
08-06-2023,AMRPLEXKY01CS01-01,AMRPLEXKY01CS01-01_ii3/1/16_1242562575,0.0,0.0,0.01,0.0,0.0,0.0,0.0
08-06-2023,AMRPLEXKY01CS01-01,AMRPLEXKY01CS01-01_ii3/1/2_1242562561,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08-06-2023,AMRPLEXKY01CS01-01,AMRPLEXKY01CS01-01_ii3/1/5_1242562564,0.0,0.01,0.12,0.0,0.0,0.0,0.0
08-06-2023,AMRPLEXKY01CS01-01,AMRPLEXKY01CS01-01_ii3/1/6_1242562565,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08-06-2023,AMRPLEXKY01CS01-01,AMRPLEXKY01CS01-01_ii3/1/7_1242562566,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08-06-2023,AMRPLEXKY01CS01-01,AMRPLEXKY01CS01-01_ii3/1/8_1242562567,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08-06-2023,AMRPLEXKY01CS01-01,AMRPLEXKY01CS01-01_ii3/1/9_1242562568,0.0,0.0,0.01,0.0,0.0,0.0,0.0
08-06-2023,AMRPLEXKY01CS01-01,AMRPLEXKY01CS01-01_ii4/1/1_1243086848,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08-06-2023,AMRPLEXKY01CS01-01,AMRPLEXKY01CS01-01_ii4/1/10_1243086857,0.0,0.0,0.02,0.0,0.0,0.0,0.0
08-06-2023,AMRPLEXKY01CS01-01,AMRPLEXKY01CS01-01_ii4/1/13_1243086860,0.0,0.01,0.02,0.0,0.0,0.0,0.0
08-06-2023,AMRPLEXKY01CS01-01,AMRPLEXKY01CS01-01_ii4/1/16_1243086863,0.0,0.01,0.02,0.0,0.0,0.0,0.0
08-06-2023,AMRPLEXKY01CS01-01,AMRPLEXKY01CS01-01_ii4/1/2_1243086849,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08-06-2023,AMRPLEXKY01CS01-01,AMRPLEXKY01CS01-01_ii4/1/5_1243086852,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08-06-2023,AMRPLEXKY01CS01-01,AMRPLEXKY01CS01-01_ii4/1/6_1243086853,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08-06-2023,AMRPLEXKY01CS01-01,AMRPLEXKY01CS01-01_ii4/1/7_1243086854,0.0,0.0,0.01,0.0,0.0,0.0,0.0
08-06-2023,AMRPLEXKY01CS01-01,AMRPLEXKY01CS01-01_ii4/1/8_1243086855,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08-06-2023,AMRPLEXKY01CS01-01,AMRPLEXKY01CS01-01_ii4/1/9_1243086856,0.0,0.01,0.02,0.0,0.0,0.0,0.0
08-06-2023,AMRPLEXKY01CS02-01,AMRPLEXKY01CS02-01_E2/31_436747264_to AMRPLEXKY01EG02-01 Ten1/1,0.0,0.02,0.07,0.0,0.0,0.0,0.0
08-06-2023,AMRPLEXKY01CS02-01,AMRPLEXKY01CS02-01_ii1/1/1_1241513984,0.0,0.01,0.06,0.0,0.0,0.0,0.0
08-06-2023,AMRPLEXKY01CS02-01,AMRPLEXKY01CS02-01_ii1/1/9_1241513992,0.0,0.01,0.05,0.0,0.0,0.0,0.0
08-06-2023,AMRPLEXKY01CS02-01,AMRPLEXKY01CS02-01_ii2/1/6_1242038277,0.0,0.01,0.08,0.0,0.0,0.0,0.0
08-06-2023,AMRPLEXKY01CS02-01,AMRPLEXKY01CS02-01_ii22/1/17_1252524048,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08-06-2023,AMRPLEXKY01CS02-01,AMRPLEXKY01CS02-01_ii22/1/19_1252524050,0.0,0.01,0.05,0.0,0.0,0.0,0.0
08-06-2023,AMRPLEXKY01CS02-01,AMRPLEXKY01CS02-01_ii22/1/21_1252524052,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08-06-2023,AMRPLEXKY01CS02-01,AMRPLEXKY01CS02-01_ii22/1/23_1252524054,0.0,0.01,0.08,0.0,0.0,0.0,0.0
08-06-2023,AMRPLEXKY01CS02-01,AMRPLEXKY01CS02-01_ii22/1/25_1252524056,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08-06-2023,AMRPLEXKY01CS02-01,AMRPLEXKY01CS02-01_ii22/1/27_1252524058,0.0,0.01,0.02,0.0,0.0,0.0,0.0
08-06-2023,AMRPLEXKY01CS02-01,AMRPLEXKY01CS02-01_ii22/1/29_1252524060,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08-06-2023,AMRPLEXKY01CS02-01,AMRPLEXKY01CS02-01_ii22/1/31_1252524062,0.0,0.0,0.02,0.0,0.0,0.0,0.0
08-06-2023,AMRPLEXKY01CS02-01,AMRPLEXKY01CS02-01_ii24/1/17_1253572624,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08-06-2023,AMRPLEXKY01CS02-01,AMRPLEXKY01CS02-01_ii24/1/19_1253572626,0.0,0.01,0.06,0.0,0.0,0.0,0.0
08-06-2023,AMRPLEXKY01CS02-01,AMRPLEXKY01CS02-01_ii24/1/21_1253572628,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08-06-2023,AMRPLEXKY01CS02-01,AMRPLEXKY01CS02-01_ii24/1/23_1253572630,0.0,0.01,0.04,0.0,0.0,0.0,0.0
08-06-2023,AMRPLEXKY01CS02-01,AMRPLEXKY01CS02-01_ii24/1/25_1253572632,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08-06-2023,AMRPLEXKY01CS02-01,AMRPLEXKY01CS02-01_ii24/1/27_1253572634,0.0,0.01,0.04,0.0,0.0,0.0,0.0
08-06-2023,AMRPLEXKY01CS02-01,AMRPLEXKY01CS02-01_ii24/1/29_1253572636,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08-06-2023,AMRPLEXKY01CS02-01,AMRPLEXKY01CS02-01_ii24/1/31_1253572638,0.0,0.0,0.02,0.0,0.0,0.0,0.0
08-06-2023,AMRPLEXKY01CS02-01,AMRPLEXKY01CS02-01_ii26/1/17_1254621200,0.0,0.01,0.11,0.0,0.0,0.0,0.0
08-06-2023,AMRPLEXKY01CS02-01,AMRPLEXKY01CS02-01_ii26/1/19_1254621202,0.0,0.01,0.05,0.0,0.0,0.0,0.0
08-06-2023,AMRPLEXKY01CS02-01,AMRPLEXKY01CS02-01_ii26/1/21_1254621204,0.0,0.0,0.0,0.0,0.0,0.0,0.0
